ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
25,3,5.0,7.0,10.0,3.0,98,30.612244897959183,96.00000000000007,0.9795918367346946,37.00000000000006,1.4705882352941175,69.38775510204081
25,3,7.0,7.0,15.0,5.0,92,30.434782608695656,94.64643777365939,1.0287656279745585,65.00000000000016,1.2957701180426853,69.56521739130434
25,5,5.0,5.0,10.0,3.0,150,28.000000000000004,93.59961014066081,0.6239974009377388,58.00000000000004,1.2888876856193232,72.0
100,7,5.0,5.0,10.0,3.0,43,39.53488372093023,92.00000000000004,2.1395348837209314,18.000000000000014,2.179487179487179,60.46511627906976
25,5,5.0,5.0,7.0,7.0,113,55.75221238938053,91.00000000000009,0.8053097345132751,70.00000000000007,1.26,44.24778761061947
25,3,5.0,7.0,7.0,7.0,83,57.831325301204814,91.00000000000007,1.0963855421686755,49.00000000000003,1.3714285714285714,42.168674698795186
25,3,5.0,5.0,7.0,7.0,133,54.88721804511278,91.00000000000006,0.6842105263157899,70.00000000000009,1.2166666666666666,45.11278195488722
25,3,5.0,7.0,15.0,3.0,94,22.340425531914892,90.64643777365957,0.9643238061027614,42.000000000000064,1.4139106747655685,77.6595744680851
25,7,7.0,5.0,10.0,3.0,164,27.439024390243905,90.59961014066076,0.552436647199151,74.00000000000004,1.2537804205620746,72.5609756097561
100,7,5.0,5.0,10.0,5.0,39,48.717948717948715,90.00000000000004,2.307692307692309,15.000000000000028,1.8999999999999995,51.28205128205128
25,5,7.0,7.0,10.0,3.0,100,30.0,90.00000000000003,0.9000000000000002,43.000000000000064,1.4285714285714284,70.0
100,5,7.0,5.0,7.0,3.0,81,40.74074074074074,87.0000000000001,1.0740740740740753,18.000000000000014,1.6041666666666667,59.25925925925925
100,5,5.0,5.0,10.0,3.0,58,34.48275862068966,86.00000000000006,1.4827586206896561,24.00000000000002,1.7543859649122806,65.51724137931035
50,3,5.0,10.0,15.0,7.0,16,56.25,85.99999999999989,5.374999999999993,21.000000000000014,2.755102040816323,43.75
50,7,7.0,5.0,10.0,5.0,94,39.361702127659576,85.00000000000011,0.9042553191489374,80.00000000000007,1.298245614035088,60.63829787234043
50,3,5.0,5.0,10.0,7.0,85,47.05882352941176,85.00000000000007,1.0000000000000009,80.00000000000009,1.2698412698412698,52.94117647058824
100,5,7.0,5.0,7.0,5.0,72,51.388888888888886,84.00000000000011,1.1666666666666683,23.000000000000014,1.4800000000000004,48.61111111111111
25,7,5.0,7.0,7.0,7.0,44,63.63636363636363,84.00000000000009,1.909090909090911,21.000000000000007,1.7500000000000004,36.36363636363637
25,7,7.0,7.0,7.0,7.0,76,57.89473684210527,84.00000000000004,1.1052631578947374,35.00000000000004,1.3749999999999998,42.10526315789473
25,3,5.0,5.0,15.0,7.0,97,36.08247422680412,83.938087883922,0.8653411122053813,92.0000000000002,1.193405732451433,63.91752577319587
25,5,5.0,5.0,10.0,7.0,97,46.391752577319586,83.59961014066079,0.8618516509346473,104.00000000000009,1.2296692586281888,53.608247422680414
50,7,5.0,5.0,10.0,7.0,61,49.18032786885246,83.00000000000009,1.3606557377049193,43.000000000000036,1.382488479262673,50.81967213114754
25,7,7.0,5.0,10.0,5.0,133,37.59398496240601,82.5996101406608,0.6210497003057203,85.00000000000011,1.1990352051582187,62.40601503759399
25,3,7.0,7.0,7.0,5.0,106,48.113207547169814,82.00000000000003,0.7735849056603776,59.000000000000085,1.298181818181818,51.886792452830186
50,7,7.0,5.0,10.0,3.0,107,28.971962616822427,81.99999999999997,0.7663551401869156,59.0000000000001,1.359649122807017,71.02803738317756
50,5,5.0,5.0,10.0,5.0,83,39.75903614457831,80.00000000000014,0.9638554216867486,60.00000000000003,1.3200000000000005,60.24096385542169
25,3,7.0,5.0,7.0,5.0,176,45.45454545454545,80.00000000000009,0.45454545454545503,70.00000000000011,1.1666666666666667,54.54545454545454
