ma,cons_bars,cons_range,drop_thresh,take_profit,stop_loss,trades,win_rate,total_profit,avg_profit,max_dd,profit_factor,sl_rate
100,7,2.0,5.0,7.0,3.0,11,36.36363636363637,7.000000000000007,0.636363636363637,18.000000000000025,1.3333333333333333,63.63636363636363
100,7,2.0,5.0,5.0,3.0,11,45.45454545454545,6.999999999999999,0.6363636363636362,15.000000000000016,1.3888888888888882,54.54545454545454
50,7,3.0,7.0,7.0,2.0,1,100.0,6.999999999999998,6.999999999999998,0.0,inf,0.0
50,7,3.0,7.0,7.0,3.0,1,100.0,6.999999999999998,6.999999999999998,0.0,inf,0.0
50,7,3.0,7.0,7.0,5.0,1,100.0,6.999999999999998,6.999999999999998,0.0,inf,0.0
25,3,5.0,5.0,3.0,5.0,181,62.98342541436463,6.9999999999999964,0.03867403314917125,45.000000000000064,1.0208955223880596,37.01657458563536
50,5,2.0,7.0,10.0,3.0,2,50.0,6.999999999999994,3.499999999999997,3.0000000000000115,3.3333333333333224,50.0
100,7,3.0,5.0,7.0,5.0,25,44.0,6.999999999999974,0.27999999999999897,53.00000000000006,1.0999999999999996,56.00000000000001
25,3,2.0,5.0,7.0,5.0,73,42.465753424657535,6.999999999999951,0.09589041095890344,50.00000000000008,1.033333333333333,57.534246575342465
50,3,5.0,5.0,7.0,5.0,90,42.22222222222222,6.000000000000054,0.06666666666666726,58.00000000000001,1.0230769230769232,57.77777777777777
50,5,3.0,5.0,3.0,3.0,52,51.92307692307693,6.000000000000045,0.11538461538461625,12.000000000000028,1.0800000000000005,48.07692307692308
50,7,3.0,5.0,5.0,2.0,25,32.0,6.000000000000029,0.24000000000000118,16.0,1.1764705882352948,68.0
50,3,2.0,5.0,10.0,3.0,37,24.324324324324326,6.000000000000026,0.16216216216216287,39.00000000000002,1.0714285714285716,75.67567567567568
100,7,3.0,5.0,5.0,2.0,25,32.0,6.000000000000023,0.24000000000000093,20.0,1.1764705882352946,68.0
50,5,2.0,7.0,3.0,5.0,2,100.0,6.0000000000000195,3.0000000000000098,0.0,inf,0.0
50,5,3.0,7.0,3.0,3.0,10,60.0,6.000000000000016,0.6000000000000016,6.000000000000007,1.5000000000000007,40.0
50,3,2.0,7.0,3.0,3.0,4,75.0,6.000000000000005,1.5000000000000013,3.0000000000000115,2.9999999999999942,25.0
100,7,5.0,5.0,5.0,2.0,53,30.18867924528302,5.999999999999993,0.11320754716981118,23.0,1.081081081081081,69.81132075471697
100,7,3.0,7.0,3.0,3.0,4,75.0,5.999999999999991,1.4999999999999978,3.0000000000000107,2.99999999999999,25.0
25,3,2.0,7.0,7.0,5.0,18,44.44444444444444,5.999999999999984,0.3333333333333324,18.000000000000025,1.1199999999999997,55.55555555555556
100,3,2.0,5.0,3.0,5.0,34,64.70588235294117,5.999999999999979,0.1764705882352935,32.00000000000003,1.0999999999999996,35.294117647058826
100,3,2.0,7.0,3.0,3.0,10,60.0,5.999999999999975,0.5999999999999975,6.000000000000018,1.4999999999999967,40.0
50,3,3.0,7.0,3.0,2.0,17,47.05882352941176,5.9999999999999725,0.3529411764705866,8.000000000000018,1.3333333333333313,52.94117647058824
50,7,5.0,7.0,3.0,2.0,17,47.05882352941176,5.999999999999972,0.35294117647058654,6.000000000000021,1.3333333333333308,52.94117647058824
25,3,5.0,3.0,7.0,2.0,475,22.315789473684212,5.621847844607137,0.011835469146541341,93.00000000000013,1.0076344576874692,77.47368421052632
25,7,5.0,5.0,10.0,5.0,113,33.6283185840708,5.000000000000069,0.04424778761062008,100.00000000000007,1.0133333333333334,66.3716814159292
25,3,3.0,5.0,10.0,5.0,110,33.63636363636363,5.000000000000045,0.045454545454545865,85.00000000000009,1.0136986301369864,66.36363636363637
25,7,5.0,7.0,10.0,5.0,41,34.146341463414636,5.000000000000041,0.12195121951219612,35.000000000000014,1.0370370370370374,65.85365853658537
25,3,2.0,5.0,10.0,5.0,68,33.82352941176471,5.000000000000033,0.07352941176470637,80.00000000000009,1.0222222222222224,66.17647058823529
50,5,3.0,5.0,10.0,5.0,47,34.04255319148936,5.000000000000028,0.10638297872340487,65.00000000000006,1.0322580645161292,65.95744680851064
50,3,2.0,5.0,7.0,2.0,38,23.684210526315788,5.000000000000026,0.13157894736842174,28.0,1.0862068965517246,76.31578947368422
50,7,3.0,5.0,3.0,2.0,25,44.0,5.000000000000025,0.20000000000000098,11.0,1.1785714285714293,56.00000000000001
25,3,3.0,5.0,10.0,3.0,124,23.387096774193548,5.00000000000002,0.040322580645161456,93.00000000000011,1.0175438596491229,76.61290322580645
50,7,3.0,7.0,5.0,2.0,1,100.0,5.000000000000013,5.000000000000013,0.0,inf,0.0
50,7,3.0,7.0,5.0,3.0,1,100.0,5.000000000000013,5.000000000000013,0.0,inf,0.0
50,7,3.0,7.0,5.0,5.0,1,100.0,5.000000000000013,5.000000000000013,0.0,inf,0.0
25,7,3.0,7.0,3.0,2.0,10,50.0,5.0000000000000115,0.5000000000000011,6.000000000000012,1.5000000000000009,50.0
50,7,5.0,7.0,5.0,3.0,17,41.17647058823529,5.000000000000011,0.29411764705882415,7.0000000000000036,1.166666666666667,58.82352941176471
50,5,2.0,7.0,10.0,5.0,2,50.0,5.000000000000005,2.5000000000000027,5.0,2.000000000000001,50.0
100,3,2.0,5.0,3.0,2.0,35,42.857142857142854,5.000000000000005,0.14285714285714302,13.000000000000021,1.125,57.14285714285714
100,7,2.0,7.0,5.0,3.0,1,100.0,5.000000000000005,5.000000000000005,0.0,inf,0.0
100,7,2.0,7.0,5.0,5.0,1,100.0,5.000000000000005,5.000000000000005,0.0,inf,0.0
50,5,3.0,7.0,3.0,2.0,10,50.0,5.000000000000001,0.5000000000000001,4.000000000000012,1.4999999999999987,50.0
50,5,5.0,5.0,5.0,5.0,81,50.617283950617285,4.999999999999997,0.061728395061728364,25.000000000000064,1.025,49.382716049382715
100,7,2.0,5.0,10.0,5.0,11,36.36363636363637,4.999999999999995,0.4545454545454541,30.00000000000003,1.1428571428571426,63.63636363636363
25,3,2.0,5.0,5.0,5.0,73,50.68493150684932,4.999999999999992,0.06849315068493139,45.00000000000005,1.0277777777777777,49.31506849315068
25,5,2.0,7.0,10.0,5.0,8,37.5,4.999999999999992,0.624999999999999,25.00000000000003,1.1999999999999995,62.5
50,5,2.0,7.0,7.0,2.0,2,50.0,4.999999999999991,2.4999999999999956,2.000000000000007,3.499999999999986,50.0
50,7,5.0,5.0,3.0,2.0,80,41.25,4.999999999999991,0.06249999999999989,17.000000000000043,1.0531914893617018,58.75
100,3,2.0,7.0,3.0,2.0,10,50.0,4.999999999999985,0.4999999999999985,4.000000000000002,1.4999999999999973,50.0
25,5,3.0,7.0,5.0,5.0,23,52.17391304347826,4.999999999999983,0.21739130434782536,20.00000000000002,1.0909090909090906,47.82608695652174
50,5,5.0,7.0,3.0,2.0,25,44.0,4.999999999999958,0.19999999999999832,9.000000000000016,1.1785714285714266,56.00000000000001
100,7,5.0,5.0,5.0,5.0,49,51.02040816326531,4.999999999999925,0.10204081632652909,55.00000000000006,1.041666666666666,48.97959183673469
50,7,2.0,3.0,3.0,2.0,86,40.69767441860465,4.6218478446072115,0.05374241679775827,18.000000000000046,1.0460443607036345,58.139534883720934
50,7,5.0,7.0,7.0,5.0,16,43.75,4.0000000000000355,0.2500000000000022,23.000000000000018,1.0888888888888895,56.25
50,3,3.0,7.0,7.0,5.0,16,43.75,4.000000000000035,0.25000000000000216,35.00000000000003,1.0888888888888897,56.25
50,3,3.0,5.0,7.0,3.0,72,30.555555555555557,4.000000000000034,0.055555555555556024,53.00000000000003,1.026666666666667,69.44444444444444
100,7,3.0,7.0,10.0,2.0,4,25.0,4.000000000000014,1.0000000000000036,4.000000000000005,1.6666666666666687,75.0
100,5,2.0,7.0,10.0,2.0,4,25.0,4.000000000000008,1.000000000000002,4.000000000000002,1.666666666666667,75.0
100,7,3.0,7.0,5.0,3.0,4,50.0,4.0,1.0,3.0000000000000107,1.6666666666666652,50.0
100,5,2.0,7.0,5.0,3.0,4,50.0,3.999999999999996,0.999999999999999,3.0000000000000115,1.666666666666664,50.0
50,7,3.0,5.0,7.0,2.0,25,24.0,3.9999999999999925,0.1599999999999997,20.000000000000007,1.1052631578947365,76.0
25,7,3.0,7.0,10.0,2.0,10,20.0,3.9999999999999902,0.399999999999999,14.000000000000016,1.2499999999999993,80.0
100,5,2.0,5.0,5.0,3.0,20,40.0,3.99999999999999,0.19999999999999948,20.000000000000036,1.1111111111111105,60.0
50,5,2.0,7.0,7.0,3.0,2,50.0,3.9999999999999867,1.9999999999999933,3.0000000000000115,2.3333333333333237,50.0
50,5,3.0,7.0,10.0,2.0,10,20.0,3.9999999999999813,0.39999999999999813,10.000000000000021,1.2499999999999982,80.0
50,5,5.0,7.0,7.0,2.0,25,24.0,3.9999999999999716,0.15999999999999887,10.00000000000003,1.1052631578947358,76.0
100,5,2.0,3.0,3.0,5.0,92,63.04347826086957,3.9999999999999556,0.04347826086956474,38.00000000000007,1.0235294117647056,36.95652173913043
25,5,5.0,5.0,5.0,2.0,173,28.901734104046245,3.999999999999953,0.023121387283236722,28.000000000000043,1.0162601626016257,71.09826589595376
50,3,5.0,7.0,5.0,2.0,33,30.303030303030305,3.9999999999999485,0.12121212121211965,10.000000000000034,1.0869565217391293,69.6969696969697
50,3,5.0,7.0,3.0,2.0,33,42.42424242424242,3.999999999999936,0.12121212121211927,8.000000000000023,1.105263157894735,57.57575757575758
100,7,3.0,5.0,3.0,2.0,26,42.30769230769231,3.0000000000000133,0.11538461538461589,14.000000000000002,1.1000000000000003,57.692307692307686
50,5,5.0,7.0,10.0,3.0,25,24.0,3.000000000000008,0.12000000000000031,17.00000000000003,1.0526315789473686,76.0
50,7,3.0,7.0,3.0,2.0,1,100.0,3.000000000000008,3.000000000000008,0.0,inf,0.0
50,7,3.0,7.0,3.0,3.0,1,100.0,3.000000000000008,3.000000000000008,0.0,inf,0.0
50,7,3.0,7.0,3.0,5.0,1,100.0,3.000000000000008,3.000000000000008,0.0,inf,0.0
50,7,5.0,7.0,3.0,3.0,17,52.94117647058824,3.0000000000000067,0.17647058823529452,9.000000000000014,1.1250000000000002,47.05882352941176
50,5,2.0,7.0,5.0,2.0,2,50.0,3.0000000000000058,1.5000000000000029,2.0000000000000075,2.4999999999999973,50.0
100,7,2.0,7.0,3.0,3.0,1,100.0,3.0000000000000004,3.0000000000000004,0.0,inf,0.0
100,7,2.0,7.0,3.0,5.0,1,100.0,3.0000000000000004,3.0000000000000004,0.0,inf,0.0
50,3,5.0,7.0,3.0,3.0,33,51.515151515151516,2.999999999999997,0.09090909090909081,15.000000000000005,1.0624999999999998,48.484848484848484
25,5,5.0,3.0,7.0,5.0,274,41.605839416058394,2.621847844607231,0.00956878775404099,183.00000000000017,1.0032963538632564,58.02919708029197
50,7,2.0,3.0,3.0,3.0,82,50.0,2.6218478446072058,0.0319737542025269,30.000000000000085,1.0217800971161506,48.78048780487805
25,3,3.0,5.0,10.0,2.0,137,16.78832116788321,2.0000000000000435,0.014598540145985718,72.00000000000006,1.0087719298245617,83.21167883211679
100,7,2.0,5.0,10.0,2.0,11,18.181818181818183,2.0000000000000133,0.18181818181818302,18.000000000000004,1.1111111111111118,81.81818181818183
50,5,2.0,7.0,5.0,3.0,2,50.0,2.0000000000000018,1.0000000000000009,3.0000000000000115,1.6666666666666647,50.0
50,5,2.0,7.0,7.0,5.0,2,50.0,1.9999999999999982,0.9999999999999991,5.0,1.3999999999999997,50.0
100,7,3.0,7.0,3.0,2.0,4,50.0,1.999999999999996,0.499999999999999,4.000000000000005,1.4999999999999982,50.0
50,3,3.0,7.0,7.0,2.0,17,23.52941176470588,1.9999999999999876,0.11764705882352867,12.000000000000028,1.0769230769230764,76.47058823529412
50,3,3.0,7.0,10.0,2.0,17,17.647058823529413,1.999999999999977,0.11764705882352805,20.00000000000005,1.0714285714285703,82.35294117647058
50,7,3.0,3.0,3.0,5.0,167,62.27544910179641,1.6218478446071845,0.00971166374016278,56.00000000000012,1.0052253930675996,37.12574850299401
25,7,5.0,7.0,10.0,3.0,43,23.25581395348837,1.000000000000051,0.02325581395348956,27.000000000000007,1.0101010101010106,76.74418604651163
25,5,5.0,5.0,10.0,3.0,147,23.12925170068027,1.0000000000000475,0.006802721088435697,87.00000000000006,1.0029498525073748,76.87074829931973
50,3,3.0,7.0,10.0,3.0,17,23.52941176470588,1.0000000000000173,0.058823529411765725,24.000000000000025,1.0256410256410262,76.47058823529412
50,5,2.0,7.0,3.0,2.0,2,50.0,1.0000000000000004,0.5000000000000002,2.0000000000000075,1.4999999999999984,50.0
100,7,3.0,7.0,7.0,2.0,4,25.0,0.9999999999999978,0.24999999999999944,4.000000000000005,1.166666666666666,75.0
100,5,2.0,7.0,7.0,2.0,4,25.0,0.9999999999999913,0.24999999999999784,4.000000000000002,1.166666666666665,75.0
100,5,3.0,5.0,3.0,5.0,35,62.857142857142854,0.9999999999999867,0.028571428571428192,37.00000000000003,1.015384615384615,37.142857142857146
50,3,3.0,7.0,5.0,2.0,17,29.411764705882355,0.999999999999972,0.05882352941176306,8.00000000000002,1.0416666666666654,70.58823529411765
50,3,3.0,5.0,3.0,3.0,78,50.0,4.618527782440651e-14,5.921189464667501e-16,27.00000000000002,1.0000000000000004,50.0
25,5,5.0,5.0,10.0,2.0,162,16.666666666666664,1.554312234475219e-14,9.594519965896414e-17,66.00000000000007,1.0000000000000002,83.33333333333334
50,7,3.0,5.0,3.0,5.0,24,62.5,9.769962616701378e-15,4.070817756958907e-16,20.00000000000003,1.0000000000000002,37.5
50,5,3.0,7.0,7.0,3.0,10,30.0,5.329070518200751e-15,5.329070518200751e-16,12.000000000000028,1.0000000000000002,70.0
25,7,3.0,7.0,3.0,3.0,10,50.0,3.9968028886505635e-15,3.9968028886505636e-16,9.000000000000004,1.0000000000000004,50.0
50,5,2.0,7.0,3.0,3.0,2,50.0,-3.552713678800501e-15,-1.7763568394002505e-15,3.0000000000000115,0.9999999999999988,50.0
25,5,2.0,7.0,5.0,5.0,8,50.0,-6.217248937900877e-15,-7.771561172376096e-16,15.000000000000025,0.9999999999999998,50.0
25,7,3.0,7.0,5.0,5.0,10,50.0,-6.217248937900877e-15,-6.217248937900876e-16,25.00000000000003,0.9999999999999997,50.0
25,3,5.0,5.0,5.0,3.0,192,37.5,-1.0658141036401503e-14,-5.551115123125783e-17,41.00000000000007,1.0,62.5
25,7,5.0,5.0,3.0,3.0,144,50.0,-1.509903313490213e-14,-1.0485439677015367e-16,33.00000000000004,1.0,50.0
25,3,5.0,7.0,5.0,5.0,74,50.0,-1.687538997430238e-14,-2.2804581046354566e-16,35.00000000000002,1.0,50.0
100,5,3.0,5.0,5.0,5.0,34,50.0,-1.687538997430238e-14,-4.963349992441876e-16,45.00000000000007,0.9999999999999998,50.0
100,5,2.0,5.0,5.0,5.0,20,50.0,-1.865174681370263e-14,-9.325873406851315e-16,25.000000000000043,0.9999999999999996,50.0
100,5,2.0,7.0,3.0,3.0,4,50.0,-2.042810365310288e-14,-5.10702591327572e-15,3.000000000000021,0.9999999999999968,50.0
50,7,3.0,5.0,10.0,5.0,24,33.33333333333333,-2.220446049250313e-14,-9.251858538542972e-16,40.00000000000006,0.9999999999999997,66.66666666666666
50,3,3.0,7.0,7.0,3.0,17,29.411764705882355,-0.9999999999999742,-0.05882352941176319,16.000000000000007,0.9722222222222229,70.58823529411765
25,7,5.0,7.0,7.0,5.0,41,41.46341463414634,-0.9999999999999813,-0.02439024390243857,36.00000000000004,0.9916666666666668,58.536585365853654
100,7,2.0,5.0,5.0,2.0,11,27.27272727272727,-0.999999999999986,-0.09090909090908963,13.999999999999996,0.9375000000000009,72.72727272727273
100,7,3.0,7.0,5.0,2.0,4,25.0,-0.9999999999999942,-0.24999999999999856,4.000000000000005,0.8333333333333344,75.0
100,5,2.0,7.0,5.0,2.0,4,25.0,-1.0000000000000007,-0.25000000000000017,4.000000000000002,0.8333333333333335,75.0
50,5,5.0,7.0,5.0,2.0,25,28.000000000000004,-1.0000000000000262,-0.04000000000000105,10.000000000000012,0.9722222222222217,72.0
50,5,5.0,7.0,7.0,5.0,22,40.909090909090914,-1.9999999999999547,-0.09090909090908884,28.000000000000014,0.96923076923077,59.09090909090909
50,3,5.0,5.0,5.0,3.0,110,37.27272727272727,-1.9999999999999858,-0.018181818181818053,36.00000000000006,0.9903381642512077,62.727272727272734
25,7,3.0,7.0,7.0,2.0,10,20.0,-2.000000000000001,-0.2000000000000001,14.000000000000016,0.8750000000000001,80.0
25,7,2.0,7.0,3.0,2.0,1,0.0,-2.0000000000000036,-2.0000000000000036,2.0000000000000036,0.0,100.0
25,7,2.0,7.0,5.0,2.0,1,0.0,-2.0000000000000036,-2.0000000000000036,2.0000000000000036,0.0,100.0
25,7,2.0,7.0,7.0,2.0,1,0.0,-2.0000000000000036,-2.0000000000000036,2.0000000000000036,0.0,100.0
25,7,2.0,7.0,10.0,2.0,1,0.0,-2.0000000000000036,-2.0000000000000036,2.0000000000000036,0.0,100.0
100,7,2.0,7.0,3.0,2.0,1,0.0,-2.0000000000000044,-2.0000000000000044,2.0000000000000044,0.0,100.0
100,7,2.0,7.0,5.0,2.0,1,0.0,-2.0000000000000044,-2.0000000000000044,2.0000000000000044,0.0,100.0
100,7,2.0,7.0,7.0,2.0,1,0.0,-2.0000000000000044,-2.0000000000000044,2.0000000000000044,0.0,100.0
100,7,2.0,7.0,10.0,2.0,1,0.0,-2.0000000000000044,-2.0000000000000044,2.0000000000000044,0.0,100.0
25,7,5.0,7.0,10.0,2.0,43,16.27906976744186,-2.0000000000000098,-0.04651162790697697,22.000000000000057,0.9722222222222222,83.72093023255815
50,5,3.0,7.0,7.0,2.0,10,20.0,-2.000000000000016,-0.2000000000000016,10.000000000000023,0.8749999999999992,80.0
100,5,3.0,5.0,7.0,5.0,34,41.17647058823529,-2.000000000000024,-0.05882352941176541,66.00000000000007,0.9799999999999999,58.82352941176471
50,3,5.0,5.0,3.0,3.0,111,49.549549549549546,-2.9999999999999427,-0.02702702702702651,30.000000000000014,0.9821428571428577,50.45045045045045
25,7,5.0,7.0,3.0,3.0,43,48.837209302325576,-2.999999999999978,-0.0697674418604646,15.000000000000025,0.9545454545454549,51.162790697674424
50,3,5.0,7.0,5.0,3.0,33,36.36363636363637,-3.0,-0.09090909090909091,17.999999999999996,0.9523809523809524,63.63636363636363
50,3,3.0,7.0,5.0,3.0,17,35.294117647058826,-3.0000000000000036,-0.17647058823529432,13.000000000000004,0.909090909090909,64.70588235294117
25,7,2.0,7.0,3.0,3.0,1,0.0,-3.0000000000000053,-3.0000000000000053,3.0000000000000053,0.0,100.0
25,7,2.0,7.0,5.0,3.0,1,0.0,-3.0000000000000053,-3.0000000000000053,3.0000000000000053,0.0,100.0
25,7,2.0,7.0,7.0,3.0,1,0.0,-3.0000000000000053,-3.0000000000000053,3.0000000000000053,0.0,100.0
25,7,2.0,7.0,10.0,3.0,1,0.0,-3.0000000000000053,-3.0000000000000053,3.0000000000000053,0.0,100.0
50,5,5.0,7.0,3.0,3.0,25,48.0,-3.0000000000000058,-0.12000000000000023,15.000000000000002,0.9230769230769231,52.0
100,7,2.0,5.0,3.0,3.0,11,45.45454545454545,-3.000000000000006,-0.2727272727272733,15.000000000000018,0.8333333333333331,54.54545454545454
25,3,5.0,5.0,7.0,3.0,181,29.83425414364641,-3.0000000000000124,-0.016574585635359185,80.00000000000006,0.9921259842519685,70.1657458563536
100,5,2.0,7.0,3.0,2.0,4,25.0,-3.0000000000000124,-0.7500000000000031,4.000000000000002,0.4999999999999987,75.0
25,7,3.0,5.0,7.0,3.0,51,29.411764705882355,-3.0000000000000426,-0.058823529411765545,42.00000000000006,0.9722222222222219,70.58823529411765
25,5,5.0,5.0,7.0,2.0,168,22.023809523809522,-3.0000000000000497,-0.017857142857143155,52.00000000000009,0.9885496183206105,77.97619047619048
25,7,2.0,3.0,3.0,2.0,150,39.33333333333333,-3.3781521553927853,-0.022521014369285237,41.00000000000004,0.9812718330073447,60.0
50,7,2.0,5.0,5.0,2.0,9,22.22222222222222,-3.999999999999986,-0.44444444444444287,12.000000000000002,0.7142857142857153,77.77777777777779
100,7,2.0,5.0,7.0,2.0,11,18.181818181818183,-3.999999999999986,-0.36363636363636237,18.000000000000004,0.7777777777777786,81.81818181818183
100,5,2.0,5.0,7.0,2.0,20,20.0,-4.000000000000001,-0.20000000000000004,21.00000000000001,0.875,80.0
25,5,2.0,7.0,10.0,2.0,8,12.5,-4.00000000000001,-0.5000000000000012,14.000000000000016,0.714285714285714,87.5
25,7,3.0,7.0,10.0,3.0,10,20.0,-4.000000000000018,-0.4000000000000018,21.000000000000014,0.8333333333333329,80.0
25,5,2.0,7.0,7.0,5.0,8,37.5,-4.000000000000025,-0.5000000000000031,25.000000000000025,0.8399999999999992,62.5
100,5,2.0,5.0,7.0,5.0,20,40.0,-4.0000000000000275,-0.20000000000000137,38.00000000000004,0.9333333333333329,60.0
25,5,5.0,5.0,3.0,5.0,156,62.17948717948718,-4.000000000000041,-0.025641025641025904,60.000000000000085,0.9864406779661017,37.82051282051282
50,5,5.0,7.0,10.0,5.0,22,31.818181818181817,-4.999999999999967,-0.22727272727272577,25.00000000000001,0.9333333333333339,68.18181818181817
100,5,2.0,5.0,5.0,2.0,20,25.0,-4.999999999999972,-0.24999999999999858,17.000000000000004,0.8333333333333344,75.0
50,3,3.0,7.0,10.0,5.0,16,31.25,-4.99999999999998,-0.3124999999999987,35.00000000000003,0.9090909090909096,68.75
25,5,2.0,5.0,10.0,5.0,31,32.25806451612903,-4.999999999999982,-0.1612903225806446,65.00000000000006,0.9523809523809526,67.74193548387096
25,3,3.0,7.0,10.0,5.0,40,32.5,-4.999999999999985,-0.12499999999999963,40.00000000000006,0.9629629629629632,67.5
50,5,5.0,7.0,7.0,3.0,25,28.000000000000004,-4.999999999999986,-0.19999999999999943,15.999999999999993,0.9074074074074078,72.0
25,5,3.0,7.0,10.0,5.0,22,31.818181818181817,-4.999999999999999,-0.22727272727272724,35.00000000000002,0.9333333333333333,68.18181818181817
25,7,2.0,7.0,3.0,5.0,1,0.0,-5.000000000000009,-5.000000000000009,5.000000000000009,0.0,100.0
25,7,2.0,7.0,5.0,5.0,1,0.0,-5.000000000000009,-5.000000000000009,5.000000000000009,0.0,100.0
25,7,2.0,7.0,7.0,5.0,1,0.0,-5.000000000000009,-5.000000000000009,5.000000000000009,0.0,100.0
25,7,2.0,7.0,10.0,5.0,1,0.0,-5.000000000000009,-5.000000000000009,5.000000000000009,0.0,100.0
100,7,2.0,5.0,5.0,5.0,11,45.45454545454545,-5.000000000000016,-0.454545454545456,25.000000000000036,0.8333333333333329,54.54545454545454
25,3,3.0,5.0,5.0,2.0,146,28.08219178082192,-5.000000000000021,-0.0342465753424659,37.000000000000036,0.976190476190476,71.91780821917808
100,7,3.0,5.0,5.0,5.0,25,48.0,-5.000000000000021,-0.20000000000000084,45.00000000000006,0.9230769230769228,52.0
50,5,2.0,5.0,10.0,3.0,19,21.052631578947366,-5.000000000000027,-0.26315789473684353,30.000000000000036,0.8888888888888884,78.94736842105263
25,7,3.0,5.0,3.0,2.0,53,37.735849056603776,-5.999999999999968,-0.11320754716981071,20.000000000000014,0.9090909090909096,62.264150943396224
50,3,2.0,5.0,5.0,2.0,38,26.31578947368421,-5.999999999999988,-0.15789473684210495,28.00000000000003,0.8928571428571432,73.68421052631578
50,7,2.0,5.0,10.0,2.0,9,11.11111111111111,-5.999999999999988,-0.6666666666666653,16.0,0.6250000000000008,88.88888888888889
25,5,3.0,7.0,3.0,2.0,23,34.78260869565217,-5.999999999999989,-0.26086956521739085,16.000000000000018,0.8000000000000005,65.21739130434783
25,5,2.0,7.0,3.0,2.0,8,25.0,-5.999999999999994,-0.7499999999999992,9.000000000000002,0.5000000000000009,75.0
25,3,2.0,7.0,3.0,2.0,18,33.33333333333333,-6.000000000000002,-0.3333333333333334,12.00000000000001,0.7500000000000002,66.66666666666666
25,7,3.0,7.0,5.0,2.0,10,20.0,-6.000000000000002,-0.6000000000000002,14.000000000000018,0.6250000000000003,80.0
25,7,5.0,7.0,3.0,2.0,43,37.2093023255814,-6.000000000000008,-0.13953488372093042,14.000000000000036,0.8888888888888888,62.7906976744186
25,5,2.0,7.0,3.0,3.0,8,37.5,-6.000000000000009,-0.7500000000000011,12.000000000000021,0.6000000000000001,62.5
25,3,2.0,7.0,3.0,3.0,18,44.44444444444444,-6.000000000000013,-0.3333333333333341,18.000000000000018,0.7999999999999997,55.55555555555556
100,5,2.0,5.0,3.0,3.0,20,45.0,-6.00000000000002,-0.30000000000000104,24.000000000000043,0.8181818181818177,55.00000000000001
25,5,5.0,5.0,5.0,3.0,162,37.03703703703704,-6.000000000000021,-0.03703703703703717,43.00000000000002,0.980392156862745,62.96296296296296
25,5,3.0,5.0,3.0,3.0,94,48.93617021276596,-6.000000000000029,-0.06382978723404287,27.000000000000064,0.9583333333333331,51.06382978723404
25,5,3.0,5.0,5.0,3.0,90,36.666666666666664,-6.000000000000074,-0.06666666666666748,51.0000000000001,0.964912280701754,63.33333333333333
50,7,5.0,5.0,5.0,3.0,77,36.36363636363637,-6.999999999999957,-0.09090909090909036,32.00000000000002,0.9523809523809526,63.63636363636363
100,7,2.0,5.0,3.0,2.0,11,27.27272727272727,-6.99999999999999,-0.6363636363636355,13.999999999999996,0.5625000000000007,72.72727272727273
100,7,2.0,5.0,7.0,5.0,11,36.36363636363637,-7.000000000000008,-0.6363636363636371,30.00000000000003,0.8,63.63636363636363
25,5,2.0,7.0,7.0,2.0,8,12.5,-7.000000000000017,-0.8750000000000021,14.000000000000014,0.4999999999999994,87.5
50,5,3.0,5.0,7.0,3.0,49,28.57142857142857,-7.000000000000021,-0.1428571428571433,41.00000000000003,0.9333333333333332,71.42857142857143
100,7,5.0,5.0,3.0,5.0,51,60.78431372549019,-7.000000000000055,-0.13725490196078538,48.00000000000006,0.9299999999999995,39.21568627450981
50,7,2.0,5.0,3.0,2.0,9,22.22222222222222,-7.999999999999993,-0.8888888888888881,12.0,0.4285714285714291,77.77777777777779
25,5,5.0,7.0,3.0,5.0,56,60.71428571428571,-8.000000000000005,-0.14285714285714296,38.00000000000005,0.9272727272727274,39.285714285714285
25,3,5.0,5.0,5.0,2.0,207,28.019323671497588,-8.00000000000006,-0.03864734299516937,36.000000000000064,0.9731543624161072,71.98067632850241
25,3,3.0,3.0,7.0,3.0,347,29.68299711815562,-8.37815215539277,-0.024144530707183778,140.0000000000001,0.9885132943307469,70.02881844380403
50,7,5.0,5.0,3.0,3.0,79,48.10126582278481,-8.999999999999943,-0.11392405063291067,30.000000000000007,0.9268292682926834,51.89873417721519
25,7,5.0,7.0,5.0,3.0,43,34.883720930232556,-8.999999999999963,-0.20930232558139447,15.999999999999996,0.8928571428571435,65.11627906976744
25,7,5.0,7.0,7.0,3.0,43,27.906976744186046,-8.999999999999964,-0.20930232558139453,29.000000000000025,0.9032258064516134,72.09302325581395
50,5,5.0,5.0,3.0,3.0,93,48.38709677419355,-8.999999999999968,-0.09677419354838675,33.000000000000014,0.9375000000000002,51.61290322580645
50,5,5.0,5.0,5.0,3.0,91,36.26373626373626,-8.999999999999979,-0.09890109890109866,30.000000000000036,0.9482758620689655,63.73626373626373
25,5,3.0,7.0,3.0,3.0,23,43.47826086956522,-8.999999999999982,-0.3913043478260862,15.000000000000018,0.7692307692307697,56.52173913043478
50,7,2.0,5.0,7.0,2.0,9,11.11111111111111,-9.0,-1.0,16.0,0.43750000000000006,88.88888888888889
25,5,2.0,7.0,5.0,2.0,8,12.5,-9.000000000000002,-1.1250000000000002,14.000000000000014,0.3571428571428577,87.5
